Rank,Name,Genre,ESRB_Rating,Platform,Publisher,Developer,Critic_Score,User_Score,Total_Shipped,Global_Sales,Year
13367,Jillian Michaels Fitness Ultimatum 2010,Sports,E,DS,Majesco,Mistic Software,,,0.08,0.08,2009.0
13368,Petz Fantasy: Sunshine Magic,Simulation,E,DS,Ubisoft,Ubisoft,,,0.08,0.08,2010.0
13372,Akiba's Trip Plus,Action-Adventure,,PSP,Acquire,Acquire,,,0.08,0.08,2012.0
13374,Minecraft: Story Mode - Season Two,Adventure,E10,X360,Telltale Games,Telltale Games,,,0.08,0.08,2017.0
13376,IA/VT Colorful,Music,,PSV,Marvelous Entertainment,Marvelous,,,0.08,0.08,2015.0
13378,Warhammer: Battle For Atluma,Action,T,PSP,Namco Bandai,JV Games,,,0.08,0.08,2006.0
13381,Witches & Vampires: The Secrets of Ashburry,Adventure,E10,DS,Conspiracy Entertainment,Smack Down Productions,,,0.08,0.08,2010.0
13384,Doraemon: Nobita and the Island of Miracles,Adventure,,3DS,FuRyu Corporation,FuRyu,,,0.08,0.08,2012.0
13385,From Russia With Love,Shooter,T,PSP,Electronic Arts,Rebellion Developments,,,0.08,0.08,2006.0
13389,Discovery Kids: Spider Quest,Misc,E,DS,505 Games,505 Games,,,0.08,0.08,2009.0
13391,"The $1,000,000 Pyramid",Misc,E,Wii,Ubisoft,Ubisoft,,,0.08,0.08,2011.0
13395,Armored Core 3 Portable,Simulation,,PSP,From Software,From Software,,,0.08,0.08,2009.0
13396,Earth Defense Force 2017,Shooter,T,X360,D3 Publisher,Sandlot,7.4,,0.08,0.08,2007.0
13398,Get Fit with Mel B,Sports,E,X360,Unknown,Lightning Fish,,,0.08,0.08,2005.0
13399,"3 in 1: Solitaire, Mahjong & Tangram",Misc,,DS,Deep Silver,Deep Silver,,,0.08,0.08,2010.0
13400,Overcooked! 2,Simulation,,XOne,Sold Out,Ghost Town Games,,,0.08,0.08,2018.0
13401,Sengoku Musou 3: Moushouden,Action,,Wii,Tecmo Koei,Omega Force,,,0.08,0.08,2011.0
13403,Crush,Puzzle,E10,PSP,Sega,Zoe Mode,8.5,,0.08,0.08,2007.0
13404,Taiko no Tatsujin: Atsumete Tomodachi Daisakusen!,Music,,WiiU,Namco Bandai Games,Bandai Namco Games,,,0.08,0.08,2015.0
13405,Winter Stars,Sports,E,PS3,Deep Silver,49Games,,,0.08,0.08,2011.0
13407,Worms: A Space Oddity,Strategy,E10,Wii,THQ,Team17 Software,,,0.08,0.08,2008.0
13408,Rock Revolution,Misc,T,Wii,Konami,Zoe Mode / HB Studios,,,0.08,0.08,2008.0
13410,Mission Runway,Simulation,E,DS,THQ,Arts Software,,,0.08,0.08,2009.0
13413,Drama Queens,Misc,T,DS,Majesco,Sensory Sweep,,,0.08,0.08,2009.0
13417,Diego's Build & Rescue,Action,E,DS,2K Play,2K Play,,,0.08,0.08,2010.0
13418,Major League Baseball 2K12,Sports,E,DS,Take-Two Interactive,"Visual Concepts, Ltd.",,,0.08,0.08,2012.0
13419,7 Wonders of the Ancient World,Puzzle,E,PSP,Mumbo Jumbo,Hot Lava Games,5.4,,0.08,0.08,2007.0
13420,Atelier Firis: The Alchemist and the Mysterious Journey,Role-Playing,T,PS4,Tecmo Koei,Gust,,,0.08,0.08,2017.0
13422,ZhuZhu Babies,Simulation,,DS,Activision,Black Lantern Studios,,,0.08,0.08,2011.0
13423,Far Cry Vengeance,Shooter,M,Wii,Ubisoft,Ubisoft Montreal,,,0.08,0.08,2006.0
13424,MLB Front Office Manager,Sports,E,PS3,2K Sports,Blue Castle Games,,,0.08,0.08,2009.0
13425,Wordfish,Puzzle,E,DS,Ubisoft,Ubisoft,,,0.08,0.08,2008.0
13428,Medabots Dual: Kabuto / Kuwagata,Action,,3DS,Rocket Company,Jupiter Corporation,,,0.08,0.08,2013.0
13429,Worms: Open Warfare,Strategy,E10,DS,THQ,Team17 Software,,,0.08,0.08,2006.0
13431,World Series of Poker 2008: Battle for the Bracelets,Action,T,X360,Activision,Unknown,,,0.08,0.08,2007.0
13432,Penny Racers Party: Turbo-Q Speedway,Racing,E,Wii,Takara Tomy,Takara Tomy,,,0.08,0.08,2008.0
13434,TrackMania DS,Racing,E,DS,Atlus,Firebrand Games,7.5,,0.08,0.08,2009.0
13435,Code Lyoko: Fall of X.A.N.A.,Adventure,E,DS,Game Factory,Game Factory,,,0.08,0.08,2008.0
13436,Gravel,Racing,,PS4,Milestone S.r.l.,Milestone S.r.l.,,,0.08,0.08,2018.0
13439,Medabots 8,Misc,,3DS,Rocket Company,Unknown,,,0.08,0.08,2014.0
13441,Super Robot Wars OG: The Moon Dwellers,Misc,,PS3,Namco Bandai Games,Unknown,,,0.08,0.08,2016.0
13443,Motto! Stitch! DS Rhythm de Rakugaki Daisakusen,Misc,,DS,Disney Interactive Studios,Cattle Call,,,0.08,0.08,2010.0
13444,Zoo Tycoon (2013),Simulation,E,X360,Microsoft Studios,Frontier Developments,,,0.08,0.08,2013.0
13445,New International Track & Field,Sports,E10,DS,Konami,Sumo Digital,7.4,,0.08,0.08,2008.0
13448,Dungeon Travelers 2: The Royal Library & the Monster Seal,Role-Playing,,PSP,Aqua Plus,Sting,,,0.08,0.08,2013.0
13449,MX vs ATV All Out,Racing,E10,XOne,THQ Nordic,Rainbow Studios,,,0.08,0.08,2018.0
13450,Toy Soldiers: War Chest,Action,T,XOne,Ubisoft,Signal Studios,,,0.08,0.08,2015.0
13452,Grease Dance,Misc,T,PS3,505 Games,505 Games,,,0.08,0.08,2011.0
13453,My Friends,Misc,E,DS,O-Games,Oxygen Games,,,0.08,0.08,2009.0
13454,Future Card Buddyfight: Yuujou no Bakunetsu Fight!,Strategy,,3DS,FuRyu Corporation,FuRyu,,,0.08,0.08,2015.0
13456,Bleach: Heat the Soul 4,Fighting,,PSP,Sony Computer Entertainment,Eighting,,,0.08,0.08,2007.0
13458,Tokimeki Memorial 4,Adventure,,PSP,Konami,Konami,,,0.08,0.08,2009.0
13460,Soul Bubbles,Puzzle,E,DS,Eidos Interactive,Mekensleep,7.0,,0.08,0.08,2008.0
13462,Adventure Time: Explore the Dungeon Because I Don't Know!,Action-Adventure,E10,X360,D3Publisher,Way Forward,,,0.08,0.08,2013.0
13463,Ultimate Ghosts 'n Goblins,Platform,E10,PSP,Capcom,Capcom,7.3,,0.08,0.08,2006.0
13464,Boku no Natsuyasumi 3: Hokkoku Hen: Chiisana Boku no Dai Sougenâ€‹,Adventure,,PS3,Sony Computer Entertainment,Millennium Kitchen,,,0.08,0.08,2007.0
13466,10 Minute Solution,Sports,E,Wii,Activision,Anchor Bay Entertainment,,,0.08,0.08,2010.0
13467,Ansatsu Kyoushitsu: Assassin Ikusei Keikaku!!,Action,,3DS,Bandai Namco Games,Bandai Namco Games,,,0.08,0.08,2016.0
13468,Monster Trucks DS,Racing,E,DS,Majesco,Skyworks Technologies,,,0.08,0.08,2005.0
13469,FabStyle,Strategy,,DS,Tecmo Koei,Tecmo Koei Games,,,0.08,0.08,2011.0
13471,Port Royale 3,Simulation,T,PS3,Kalypso Media,Gaming Minds Studios,,,0.08,0.08,2012.0
13473,12-Sai. Koisuru Diary,Adventure,,3DS,Happinet,Unknown,,,0.08,0.08,2016.0
13474,C.O.P.: The Recruit,Action,T,DS,Ubisoft,Ubisoft,5.7,,0.08,0.08,2009.0
13475,Tony Hawk's Pro Skater 5,Sports,T,X360,Activision,Robomodo,,,0.08,0.08,2015.0
13477,Alien Syndrome,Role-Playing,T,PSP,Sega,Totally Games,4.9,,0.08,0.08,2007.0
13480,Jimmie Johnson's Anything With an Engine,Racing,E10,PS3,Konami,Isopod Labs,,,0.08,0.08,2011.0
13481,BlazBlue: Cross Tag Battle,Fighting,T,PS4,Arc System Works,Arc System Works,,,0.08,0.08,2018.0
13483,Bleach: Heat the Soul 7,Fighting,,PSP,Sony Computer Entertainment,Eighting,,,0.08,0.08,2010.0
13484,Dreamer Series: Shop Owner,Simulation,E,DS,DreamCatcher Interactive,ZigZag Island,,,0.08,0.08,2009.0
13485,Nanashi no Game,Adventure,,DS,Square Enix,Square Enix,,2.0,0.08,0.08,2008.0
13486,Dead Rising,Action,,PS4,Capcom,Capcom Production Studio 1,,,0.08,0.08,2016.0
13487,Moe Chronicle,Role-Playing,,PSV,Compile Heart,Compile Heart,,,0.08,0.08,2014.0
13489,Samurai Warriors 2,Action,T,X360,KOEI,Omega Force,5.4,,0.08,0.08,2006.0
13490,Scooby-Doo! Who's Watching Who?,Adventure,E,PSP,THQ,THQ,,,0.08,0.08,2006.0
13491,Dangerous Ji-San to 1000-nin no Otomodachi Yokoshima,Action,,3DS,Namco Bandai Games,Bandai Namco Games,,,0.08,0.08,2012.0
13493,Storybook Workshop,Misc,E,Wii,Konami,Konami,,,0.08,0.08,2009.0
13495,BlazBlue: Chrono Phantasma Extend,Fighting,T,XOne,Arc System Works,Arc System Works,,,0.08,0.08,2015.0
13501,Criminal Girls,Role-Playing,,PSP,Nippon Ichi Software,imageepoch Inc.,,,0.08,0.08,2010.0
13502,Horrid Henry's Horrid Adventure,Adventure,,DS,Asylum Entertainment,TBA,,,0.08,0.08,2010.0
13503,Ultimate Duck Hunting,Sports,T,Wii,Zoo Digital Publishing,Collision Studios,,,0.08,0.08,2009.0
13504,Bella Sara,Misc,E,DS,Codemasters,Hidden City Games,,,0.08,0.08,2008.0
13505,Jikkyou Powerful Pro Yakyuu Next,Sports,,Wii,Konami,PawaPuro Production,,,0.08,0.08,2009.0
13507,Cate West: The Vanishing Files,Adventure,E10,Wii,Destineer,Destineer,,,0.08,0.08,2009.0
13508,Ultimate Party Challenge,Misc,E,Wii,Konami,Groove Box,,,0.08,0.08,2009.0
13510,Assetto Corsa,Racing,E,PS4,505 Games,Kunos Simulazioni,,,0.08,0.08,2016.0
13511,Bangai-O Spirits,Shooter,E10,DS,D3 Publisher,"Treasure Co., Ltd.",8.4,,0.08,0.08,2008.0
13513,Imagine: My Restaurant,Simulation,,DS,Ubisoft,Vicarious Visions,,,0.08,0.08,2009.0
13514,Team Elimination Games,Misc,E,Wii,Ubisoft,Ubisoft,,,0.08,0.08,2009.0
13515,Lost in Blue: Shipwrecked,Adventure,E10,Wii,Konami,Hudson Soft,,,0.08,0.08,2008.0
13519,Disney Infinity 2.0: Marvel Super Heroes,Action-Adventure,E10,PSV,Disney Interactive Studios,Avalanche Software,,,0.08,0.08,2015.0
13522,The Idolm@ster,Simulation,,X360,Namco Bandai,Bandai Namco Games,,,0.08,0.08,2007.0
13523,The Penguins of Madagascar: Dr. Blowhole Returns - Again!,Action,E,Wii,THQ,THQ,,,0.08,0.08,2011.0
13524,Child of Light,Role-Playing,E10,PSV,Ubisoft,Ubisoft Montreal,,,0.08,0.08,2014.0
13527,Whac-A-Mole,Puzzle,E,DS,Activision,DC Studios,,,0.08,0.08,2005.0
13530,Dawn of Heroes,Role-Playing,E10,DS,Majesco,Wicked Studios,,,0.08,0.08,2010.0
13533,Lost Heroes 2,Role-Playing,,3DS,Bandai Namco Games,M2,,,0.08,0.08,2015.0
13534,Man vs. Wild,Adventure,T,Wii,Crave Entertainment,Scientifically Proven,,,0.08,0.08,2011.0
13535,Aliens in the Attic,Action,E,Wii,Playlogic Game Factory,Playlogic Game Factory,,,0.08,0.08,2009.0
13536,Rick & Morty Virtual Rick-Ality,Simulation,,PS4,Nighthawk Interactive,Owlchemy Labs,,,0.08,0.08,2018.0
13537,Salon Superstar,Simulation,E,DS,505 Games,505 Games,,,0.08,0.08,2009.0
13538,SCORE International Baja 1000: The Official Game,Racing,E10,PS3,Activision,Left Field Productions,,,0.08,0.08,2008.0
13540,Family Game Night 4: The Game Show,Misc,E,X360,Electronic Arts,Electronic Arts,,,0.08,0.08,2011.0
13541,Blood Drive,Racing,M,PS3,Activision,Activision,,,0.08,0.08,2010.0
13542,The Croods: Prehistoric Party!,Action,E,DS,D3Publisher,Torus Games Pty. Ltd.,,,0.08,0.08,2013.0
13543,Ro-Kyu-Bu!,Adventure,,PSP,Kadokawa Shoten,Kadokawa Shoten,,,0.08,0.08,2011.0
13545,World Championship Poker: Deluxe Series,Misc,E,DS,Crave Entertainment,Sensory Sweep Studios,,,0.08,0.08,2005.0
13546,Beat City,Misc,E,DS,THQ,Universomo,,,0.08,0.08,2010.0
13547,Katekyoo Hitman Reborn! DS: Flame Rumble Kaien Ring Soudatsuen!,Fighting,,DS,Takara Tomy,Takara Tomy,,,0.08,0.08,2007.0
13548,Ultimate Shooting Collection,Shooter,E,Wii,UFO Interactive,MileStone Inc.,,,0.08,0.08,2009.0
13551,Infernal: Hell's Vengeance,Shooter,M,X360,Playlogic Game Factory,Metropolis Software,4.4,,0.08,0.08,2009.0
13552,Katekyoo Hitman Reborn! DS: Flame Rumble Hyper - Moeyo Mirai,Fighting,,DS,Takara Tomy,Takara Tomy,,,0.08,0.08,2008.0
13553,Pro Yakyuu Famista DS 2010,Sports,,DS,Namco Bandai,Bandai Namco Games,,,0.08,0.08,2010.0
13557,Monster Jam: Crush It,Racing,,NS,GameMill,GameMill,,,0.08,0.08,2017.0
13561,Mario vs. Donkey Kong: Tipping Stars,Puzzle,E,3DS,Nintendo,Nintendo Software Technology Corporation,6.5,,0.08,0.08,2015.0
13563,PQ: Practical Intelligence Quotient,Puzzle,E,PSP,D3 Publisher,Now Production,,,0.08,0.08,2006.0
13568,Fate/Tiger Colosseum,Fighting,,PSP,Capcom,Cavia Inc.,,,0.08,0.08,2007.0
13569,ARK: Survival Evolved,Action-Adventure,T,NS,Studio Wildcard,Studio Wildcard,4.0,,0.08,0.08,2018.0
13571,Akiba's Beat,Action,T,PS4,Xseed Games,Acquire,,,0.08,0.08,2017.0
13572,Hero Bank,Role-Playing,,3DS,Sega,Sega,,,0.08,0.08,2014.0
13573,Elebits: The Adventures of Kai and Zero,Adventure,E,DS,Konami,Konami,7.5,,0.08,0.08,2009.0
13575,NBA 2K Playgrounds 2,Sports,,PS4,2K Games,Saber Interactive,,,0.08,0.08,2018.0
13579,One Piece: Gear Spirit,Fighting,,DS,Namco Bandai,Matrix Software,,,0.08,0.08,2007.0
13580,WRC 6,Racing,E,PS4,Namco Bandai Games,Bigben Interactive,,,0.08,0.08,2017.0
13582,Disney's Planes,Adventure,E,3DS,Disney Interactive Studios,TOSE,,,0.08,0.08,2013.0
13583,The Legend of Kage 2,Action,E10,DS,Taito,Taito Corporation,,,0.08,0.08,2008.0
13584,Minna no Joushiki Ryoku TV,Misc,,Wii,Nintendo,HAL Laboratory,,,0.08,0.08,2008.0
13586,Cosmic Family,Misc,E,Wii,Ubisoft,Ubisoft Barcelona,,,0.08,0.08,2007.0
13587,Tears to Tiara: Kakan no Daichi,Strategy,,PS3,Aquaplus,Aquaplus,,,0.08,0.08,2008.0
13588,My First Songs,Misc,,Wii,Mindscape,Mindscape Inc.,,,0.08,0.08,2010.0
13589,Mind Quiz: Your Brain Coach,Misc,E,DS,Ubisoft,Sega,,,0.08,0.08,2007.0
13590,Baroque,Role-Playing,T,Wii,Atlus,Sting,5.2,,0.08,0.08,2008.0
13594,Conception: Please Give Birth to My Child!,Role-Playing,,PSP,Spike,Spike,,,0.08,0.08,2012.0
13598,The Idolmaster: Gravure For You! Vol. 3,Action,,PS3,Namco Bandai,Unknown,,,0.08,0.08,2011.0
13599,Carol Vorderman's Sudoku,Puzzle,E,PSP,Eidos Interactive,Empire Interactive,7.4,,0.08,0.08,2007.0
13603,Metal Gear Survive,Action,M,XOne,Konami Digital Entertainment,Konami Digital Entertainment,,,0.08,0.08,2018.0
13604,Party Pigs: Farmyard Games,Misc,E,Wii,Destineer,Data Design Interactive,,,0.08,0.08,2009.0
13605,Tennis no Oji-Sama Gyutto! DokiDoki Survival - Umi to Yama no Love Passion,Sports,,DS,Konami,Konami,,,0.08,0.08,2011.0
13606,Nicola Kanshuu: Model Oshare * Audition Platinum,Simulation,,3DS,Alchemist,Alchemist,,,0.08,0.08,2012.0
13607,Junior Classic Books & Fairytales,Misc,,DS,Virtual Play Games,Navarre Corp,,,0.08,0.08,2010.0
13608,Fairy Tail: Portable Guild 2,Fighting,,PSP,Konami,Konami,,,0.08,0.08,2011.0
13609,Little League World Series Baseball: Double Play,Sports,E,DS,Activision,Black Lantern Studios,,,0.08,0.08,2010.0
13611,Shovel Knight,Platform,E,XOne,Yacht Club Games,Yacht Club Games,,,0.08,,2015.0
13613,Agatha Christie: And Then There Were None,Adventure,T,Wii,The Adventure Company,AWE Games,,,0.07,0.07,2008.0
13614,God Wars: Future Past,Role-Playing,T,PS4,NIS America,Kadokawa Games,,,0.07,0.07,2017.0
13619,AKB1/149: Love Election,Simulation,,PSV,Namco Bandai Games,ArtDink,,,0.07,0.07,2012.0
13620,Kung Fu Panda: Legendary Warriors,Action,E10,Wii,Activision,Artificial Mind and Movement,,,0.07,0.07,2008.0
13621,World Tour Soccer 06,Sports,E,PSP,Sony Computer Entertainment,SCEE London Studio,,,0.07,0.07,2006.0
13622,Boku no Natsuyasumi Portable 2: Nazo Nazo Shimai to Chinbotsusen no Himitsu,Adventure,,PSP,Sony Computer Entertainment,Millennium Kitchen,,,0.07,0.07,2010.0
13623,Naruto Shippuuden: Gekitou Ninja Taisen! EX 3,Fighting,,Wii,Takara Tomy,8ing/Raizing,,,0.07,0.07,2008.0
13625,Animal Kingdom: Wildlife Expedition,Adventure,E,Wii,Natsume,Natsume,,,0.07,0.07,2009.0
13626,NHL-Legacy Edition,Sports,E10,PS3,EA Sports,EA Canada,,,0.07,0.07,2015.0
13627,Gunblade NY & L.A. Machineguns Arcade Hits Pack,Shooter,T,Wii,Sega,Sega,,,0.07,0.07,2010.0
13628,Culdcept Revolt,Strategy,T,3DS,NIS America,OmiyaSoft,7.3,,0.07,0.07,2017.0
13630,The Croods: Prehistoric Party!,Action,EC,Wii,D3Publisher,Torus Games Pty. Ltd.,,,0.07,0.07,2013.0
13631,Jikkyou Powerful Pro Yakyuu 2011 Ketteiban,Action,,PS3,Konami,Unknown,,,0.07,0.07,2011.0
13633,The History Channel: Battle for the Pacific,Shooter,T,PS3,Activision,Cauldron Ltd.,,,0.07,0.07,2008.0
13635,Chronicles of Mystery: The Secret Tree of Life,Adventure,E10,DS,City Interactive,City Interactive,,,0.07,0.07,2011.0
13636,Pac-Man World 3,Platform,E,PSP,Namco,Blitz Games,,,0.07,0.07,2005.0
13637,Hakuouki DS,Adventure,,DS,Idea Factory,Idea Factory,,,0.07,0.07,2010.0
13639,Legend of the Guardians: The Owls of Ga'Hoole,Action,E10,X360,Warner Bros. Interactive,Krome Studios,,,0.07,0.07,2010.0
13640,Sony Computer Science Kenkyuujo Mogi Kenichirou Hakase Kanshuu: Nou ni Kaikan Aha Taiken!,Misc,,PSP,Sega,Sega,,,0.07,0.07,2006.0
13641,Resident Evil 5,Action,M,PS4,Capcom,Capcom,,,0.07,0.07,2016.0
13642,Mega Man Battle Network: Operation Shooting Star,Role-Playing,,DS,Unknown,Capcom,,,0.07,0.07,2016.0
13644,The Golf Club,Sports,E,XOne,Maximum Games,HB Studios,,,0.07,0.07,2015.0
13646,Damage Inc.: Pacific Squadron WWII,Simulation,T,X360,Mad Catz,Mad Catz,,,0.07,0.07,2012.0
13648,Momotarou Dentetsu Tag Match: Yuujou - Doryoku - Shouri no Maki!,Misc,,PSP,Hudson Soft,Hudson Soft,,,0.07,0.07,2010.0
13650,The Banner Saga Trilogy - Bonus Edition,Strategy,,PS4,505 Games,Stoic Studio,,,0.07,0.07,2018.0
13651,Again,Adventure,T,DS,KOEI,Cing,6.0,,0.07,0.07,2010.0
13652,World Party Games,Misc,E,Wii,DreamCatcher Interactive,DreamCatcher Interactive,,,0.07,0.07,2009.0
13653,Superman Returns,Action,E,DS,Electronic Arts,EA Tiburon,3.8,,0.07,0.07,2006.0
13654,You Don't Know Jack,Misc,T,DS,THQ,"Jellyvision, Inc.",6.0,,0.07,0.07,2011.0
13655,Emily the Strange: Strangerous,Action,E10,DS,Conspiracy Entertainment,Tri Synergy,,,0.07,0.07,2011.0
13659,Gundam Battle Tactics,Action,,PSP,Bandai,ArtDink,,,0.07,0.07,2005.0
13660,Touch Detective: Nameko Shigeru,Puzzle,,3DS,Success,Success,,,0.07,0.07,2013.0
13661,The Witch and the Hundred Knight 2,Role-Playing,RP,PS4,NIS America,Nippon Ichi Software,,6.8,0.07,0.07,2018.0
13662,Generator Rex: Agent of Providence,Action,E10,PS3,Activision,Virtuos,,,0.07,0.07,2011.0
13663,Samurai Warriors: Spirit of Sanada,Action,T,PS4,Tecmo Koei,Omega Force,,,0.07,0.07,2017.0
13664,Rogue Trooper: Quartz Zone Massacre,Shooter,T,Wii,Graffiti,Rebellion Developments,8.0,,0.07,0.07,2009.0
13668,Cartoon Network: Punch Time Explosion XL,Fighting,E10,X360,Crave Entertainment,Papaya Studios,,,0.07,0.07,2011.0
13669,My Fun Facts Coach,Misc,E,DS,Ubisoft,Ubisoft,,,0.07,0.07,2008.0
13670,I am Setsuna,Role-Playing,E10,PS4,Square Enix,Tokyo RPG Factory,,,0.07,0.07,2016.0
13671,Photo Kano Kiss,Simulation,,PSV,Kadokawa Shoten,Enterbrain,,,0.07,0.07,2013.0
13672,Warriors Orochi 3,Action,T,PSV,Tecmo Koei,Omega Force,,,0.07,0.07,2014.0
13674,The Hustle: Detroit Streets,Sports,T,PSP,Activision,Blade Interactive,,,0.07,0.07,2005.0
13675,Soccer Tsuku: Pro Soccer Club o Tsukurou!,Sports,,PSV,Sega,Sega,,,0.07,0.07,2013.0
13676,Summon Night 4,Role-Playing,,PSP,Namco Bandai Games,Flight-Plan,,,0.07,0.07,2012.0
13678,Hoppechan: Minna de Odekake! Waku Waku Hoppe Land!!,Action,,3DS,Nippon Columbia,Nippon Columbia,,,0.07,0.07,2014.0
13681,Ride 3,Racing,E,PS4,Bandai Namco Entertainment,Milestone S.r.l.,,,0.07,0.07,2018.0
13682,The Idolm@ster: Live for You!,Misc,,X360,Namco Bandai,Bandai Namco Games,,,0.07,0.07,2008.0
13683,Tokimeki Memorial Girl's Side Premium: 3rd Story,Visual Novel,,PSP,Konami Digital Entertainment,Konami,,,0.07,0.07,2012.0
13685,Margot's Word Brain,Puzzle,E10,DS,Zoo Games,Slam Games,,,0.07,0.07,2008.0
13687,America's Next Top Model,Simulation,E10,Wii,Crave Entertainment,DTP Young Entertainment,,,0.07,0.07,2010.0
13688,Batman: A Telltale Game Series,Adventure,M,XOne,Telltale Games,Telltale Games,,,0.07,0.07,2016.0
13690,Constructor HD,Strategy,,XOne,Deep Silver,System 3,,,0.07,0.07,2017.0
13691,Open Season,Platform,E10,PSP,Ubisoft,Ubisoft Montreal,6.7,,0.07,0.07,2006.0
13693,Attack on Titan,Action,,PS3,Tecmo Koei,Omega Force,,,0.07,0.07,2017.0
13694,Learn Geography,Misc,E,DS,DreamCatcher Interactive,DreamCatcher Interactive,,,0.07,0.07,2009.0
13695,Brothers in Arms: Furious 4,Shooter,,PS3,Ubisoft,Gearbox Software,,,0.07,0.07,2012.0
13698,SpongeBob's Truth or Square,Action,E,X360,THQ,Heavy Iron Studios,,,0.07,0.07,2009.0
13699,Dream Trigger 3D,Shooter,E,3DS,D3 Publisher,Art Corporation,5.7,,0.07,0.07,2011.0
13700,Model * Oshare Audition: Dream Girl,Simulation,,3DS,Alchemist,Alchemist,,,0.07,0.07,2013.0
13701,Winter Sports 2: The Next Challenge,Sports,E,X360,Conspiracy Entertainment,49Games,,,0.07,0.07,2008.0
13703,J Legend Retsuden,Misc,,3DS,Namco Bandai Games,Bandai Namco Games,,,0.07,0.07,2013.0
13704,Roogoo Attack!,Puzzle,E,DS,SouthPeak Interactive,SpiderMonk,,,0.07,0.07,2009.0
13708,Sigma Harmonics,Role-Playing,,DS,Square Enix,Square Enix,,,0.07,0.07,2008.0
13710,Harlem Globetrotters: World Tour,Sports,E,DS,DSI Games,Full Fat,,,0.07,0.07,2007.0
13711,Super Robot Wars X,Strategy,,PSV,Bandai Namco Games,Bandai Namco,,,0.07,0.07,2018.0
13712,The King of Fighters Collection: The Orochi Saga,Fighting,T,PSP,SNK Playmore,SNK Playmore Corporation,,,0.07,0.07,2008.0
13714,Summon Night,Role-Playing,,DS,Banpresto,Flight-Plan,,,0.07,0.07,2008.0
13716,Haikyuu!! Tsunage! Itadaki no Keshiki!!,Adventure,,3DS,Namco Bandai Games,Bandai Namco Games,,,0.07,0.07,2014.0
13717,Teenage Mutant Ninja Turtles: Mutants in Manhattan,Action,T,XOne,Activision,PlatinumGames,,,0.07,0.07,2016.0
13722,Busou Shinki: Battle Masters,Action,,PSP,Konami,Konami,,,0.07,0.07,2010.0
13723,Legend of Kay Anniversary,Action,E10,WiiU,Nordic Games,Neon Studios,,,0.07,0.07,2015.0
13725,Overlord: Minions,Puzzle,E10,DS,Codemasters,Triumph Studios,,,0.07,0.07,2009.0
13727,Batman: A Telltale Game Series,Adventure,M,X360,Telltale Games,Telltale Games,,,0.07,0.07,2016.0
13729,Seiken Densetsu Collection,Role-Playing,,NS,Square Enix,Square Enix,,,0.07,0.07,2017.0
13731,Has-Been Heroes,Action,,PS4,GameTrust,Frozenbyte,,,0.07,0.07,2017.0
13732,Hyperdimension Neptunia Re;Birth 3: V Generation,Role-Playing,T,PSV,Idea Factory International,Compile Heart,,,0.07,0.07,2015.0
13735,Rock Band Country Track Pack 2,Misc,E10,PS3,MTV Games,Harmonix Music Systems,,,0.07,0.07,2011.0
13736,The Elder Scrolls IV: Shivering Isles,Role-Playing,M,PS3,Bethesda Softworks,Bethesda Softworks,,,0.07,0.07,2007.0
13737,CSI: Dark Motives,Adventure,T,DS,Ubisoft,Powerhead Games,,,0.07,0.07,2007.0
13739,Winning Post 7 2012,Sports,,PS3,Tecmo Koei,Koei Tecmo Games,,,0.07,0.07,2012.0
13743,Fortune Street: Dragon Quest & Final Fantasy 30th Anniversary,Misc,,PS4,Square Enix,Square Enix,,,0.07,0.07,2017.0
13747,Kengo: Legend of The 9,Fighting,M,X360,Majesco,Genki,4.8,,0.07,0.07,2007.0
13748,Picture Perfect Hair Salon,Simulation,E,DS,505 Games,Sonic Powered,,,0.07,0.07,2009.0
13749,River King: Mystic Valley (US sales),Sports,E,DS,Natsume,Marvelous Interactive,,,0.07,0.07,2008.0
13751,Petz Fantasy 3D,Simulation,E,3DS,Ubisoft,Ubisoft,,,0.07,0.07,2011.0
13753,Lupin Sansei: Shijou Saidai no Zunousen,Adventure,,DS,Namco Bandai,Bandai Namco Games,,,0.07,0.07,2010.0
13754,Squishy Tank,Puzzle,E,DS,Natsume,Natsume,,,0.07,0.07,2010.0
13755,Adventure Time: Finn & Jake Investigations,Action,E10,WiiU,Little Orbit,Vicious Cycle,,,0.07,0.07,2015.0
13756,Discovery Kids: Parrot Pals,Simulation,E,DS,505 Games,505 Games,,,0.07,0.07,2009.0
13757,Styx: Shards of Darkness,Action,M,PS4,Focus Home Interactive,Cyanide Studio,,,0.07,0.07,2017.0
13759,Chaos;Child,Visual Novel,M,PSV,PQube,5pb. Inc.,,,0.07,0.07,2017.0
13764,Speed Zone,Racing,E,Wii,Detn8 Games,Awesome Play Ltd.,,,0.07,0.07,2009.0
13765,Winning Eleven Playmaker 2010: Aoki Samurai no Chousen,Sports,,Wii,Konami,Konami,,,0.07,0.07,2010.0
13766,The Rub Rabbits!,Puzzle,T,DS,Sega,Sonic Team,7.3,,0.07,0.07,2006.0
13769,Dead Rising 2,Action,,PS4,Capcom,Capcom,,,0.07,0.07,2016.0
13770,Let's Ride! Friends Forever,Adventure,E,DS,THQ,THQ,,,0.07,0.07,2008.0
13772,Code Geass: Hangyaku no Lelouch - Lost Colors,Adventure,,PSP,Namco Bandai,Bandai Namco Games,,,0.07,0.07,2008.0
